ts_id,ds,y,water_prod,tubing_pressure,casing_pressure
WL01,2019-06-01 00:00:00,260.96,9.19,109.0,132.0
WL01,2019-05-31 00:00:00,257.84,9.3,110.0,133.0
WL01,2019-05-30 00:00:00,260.87,9.3,110.0,132.0
WL01,2019-05-29 00:00:00,259.97,9.19,111.0,135.0
WL01,2019-05-28 00:00:00,260.39,9.09,109.0,134.0
WL01,2019-05-27 00:00:00,262.31,9.4,110.0,134.0
WL01,2019-05-26 00:00:00,263.82,9.4,109.0,133.0
WL01,2019-05-25 00:00:00,253.16,6.59,110.0,133.0
WL01,2019-05-24 00:00:00,261.82,9.3,121.0,136.0
WL01,2019-05-23 00:00:00,261.69,9.4,108.0,132.0
WL01,2019-05-22 00:00:00,258.21,9.5,111.0,133.0
WL01,2019-05-21 00:00:00,256.22,9.8,109.0,132.0
WL01,2019-05-20 00:00:00,271.93,9.9,108.0,131.0
WL01,2019-05-19 00:00:00,251.0,8.8,108.0,130.0
WL01,2019-05-18 00:00:00,258.3,9.59,105.0,130.0
WL01,2019-05-17 00:00:00,257.39,9.4,107.0,130.0
WL01,2019-05-16 00:00:00,255.15,8.9,107.0,130.0
WL01,2019-05-15 00:00:00,259.91,9.59,110.0,130.0
WL01,2019-05-14 00:00:00,301.49,9.69,108.0,129.0
WL01,2019-05-13 00:00:00,334.88,10.3,109.0,126.0
WL01,2019-05-12 00:00:00,305.65,9.8,110.0,128.0
WL01,2019-05-11 00:00:00,315.99,9.59,108.0,129.0
WL01,2019-05-10 00:00:00,289.23,9.59,109.0,130.0
WL01,2019-05-09 00:00:00,321.64,10.59,107.0,128.0
WL01,2019-05-08 00:00:00,283.33,9.8,109.0,131.0
WL01,2019-05-07 00:00:00,262.54,9.9,108.0,130.0
WL01,2019-05-06 00:00:00,268.92,9.69,104.0,130.0
WL01,2019-05-05 00:00:00,258.0,9.8,108.0,130.0
WL01,2019-05-04 00:00:00,257.45,9.9,106.0,131.0
WL01,2019-05-03 00:00:00,264.95,10.09,107.0,130.0
WL01,2019-05-02 00:00:00,265.07,10.0,106.0,131.0
WL01,2019-05-01 00:00:00,262.86,9.69,134.0,133.0
WL01,2019-04-30 00:00:00,261.79,9.59,106.0,130.0
WL01,2019-04-29 00:00:00,262.49,10.0,108.0,132.0
WL01,2019-04-28 00:00:00,262.66,10.0,106.0,132.0
WL01,2019-04-27 00:00:00,257.89,10.4,107.0,131.0
WL01,2019-04-26 00:00:00,257.14,9.69,108.0,131.0
WL01,2019-04-25 00:00:00,257.49,9.59,109.0,132.0
WL01,2019-04-24 00:00:00,261.02,9.69,115.0,132.0
WL01,2019-04-23 00:00:00,260.03,9.8,124.0,131.0
WL01,2019-04-22 00:00:00,260.0,9.9,107.0,131.0
WL01,2019-04-21 00:00:00,258.0,9.8,107.0,131.0
WL01,2019-04-20 00:00:00,259.0,10.0,110.0,131.0
WL01,2019-04-19 00:00:00,262.0,9.8,143.0,130.0
WL01,2019-04-18 00:00:00,268.0,9.8,143.0,130.0
WL01,2019-04-17 00:00:00,247.44,8.69,143.0,130.0
WL01,2019-04-16 00:00:00,261.0,9.59,106.0,133.0
WL01,2019-04-15 00:00:00,263.68,10.4,108.0,131.0
WL01,2019-04-14 00:00:00,262.67,10.5,112.0,133.0
WL01,2019-04-13 00:00:00,262.79,10.3,122.0,132.0
WL01,2019-04-12 00:00:00,262.53,9.9,111.0,130.0
WL01,2019-04-11 00:00:00,263.54,10.09,106.0,132.0
WL01,2019-04-10 00:00:00,262.62,9.8,107.0,131.0
WL01,2019-04-09 00:00:00,264.14,10.19,109.0,131.0
WL01,2019-04-08 00:00:00,264.93,10.09,105.0,132.0
WL01,2019-04-07 00:00:00,262.4,9.9,107.0,131.0
WL01,2019-04-06 00:00:00,264.07,9.69,106.0,131.0
WL01,2019-04-05 00:00:00,262.23,10.0,109.0,131.0
WL01,2019-04-04 00:00:00,264.09,9.59,106.0,131.0
WL01,2019-04-03 00:00:00,265.1,9.9,111.0,132.0
WL01,2019-04-02 00:00:00,264.52,9.9,111.0,131.0
WL01,2019-04-01 00:00:00,265.18,9.8,109.0,134.0
WL01,2019-03-31 00:00:00,264.28,10.0,111.0,132.0
WL01,2019-03-30 00:00:00,264.22,9.8,109.0,132.0
WL01,2019-03-29 00:00:00,265.29,9.69,107.0,133.0
WL01,2019-03-28 00:00:00,262.33,9.4,110.0,133.0
WL01,2019-03-27 00:00:00,261.52,9.5,108.0,130.0
WL01,2019-03-26 00:00:00,266.7,10.0,108.0,132.0
WL01,2019-03-25 00:00:00,265.03,9.8,108.0,131.0
WL01,2019-03-24 00:00:00,265.0,10.09,107.0,132.0
WL01,2019-03-23 00:00:00,264.84,9.69,135.0,132.0
WL01,2019-03-22 00:00:00,265.39,10.0,109.0,131.0
WL01,2019-03-21 00:00:00,266.75,9.9,109.0,131.0
WL01,2019-03-20 00:00:00,266.33,9.9,143.0,132.0
WL01,2019-03-19 00:00:00,266.0,9.9,109.0,130.0
WL01,2019-03-18 00:00:00,267.0,9.8,109.0,130.0
WL01,2019-03-17 00:00:00,267.0,9.9,121.0,130.0
WL01,2019-03-16 00:00:00,266.0,9.9,109.0,131.0
WL01,2019-03-15 00:00:00,264.49,10.0,116.0,132.0
WL01,2019-03-14 00:00:00,264.99,9.59,109.0,131.0
WL01,2019-03-13 00:00:00,266.0,9.9,111.0,132.0
WL01,2019-03-12 00:00:00,265.48,9.9,108.0,132.0
WL01,2019-03-11 00:00:00,265.56,10.3,109.0,131.0
WL01,2019-03-10 00:00:00,265.0,10.0,108.0,131.0
WL01,2019-03-09 00:00:00,263.79,9.9,134.0,134.0
WL01,2019-03-08 00:00:00,266.19,10.59,107.0,130.0
WL01,2019-03-07 00:00:00,263.9,10.09,122.0,132.0
WL01,2019-03-06 00:00:00,261.95,8.8,109.0,131.0
WL01,2019-03-05 00:00:00,262.0,8.0,165.0,156.0
WL01,2019-03-04 00:00:00,263.0,10.19,112.0,132.0
WL01,2019-03-03 00:00:00,261.0,10.09,109.0,130.0
WL01,2019-03-02 00:00:00,261.24,10.3,109.0,129.0
WL01,2019-03-01 00:00:00,265.0,8.9,109.0,131.0
WL01,2019-02-28 00:00:00,257.69,9.8,110.0,130.0
WL01,2019-02-27 00:00:00,265.56,10.09,107.0,130.0
WL01,2019-02-26 00:00:00,259.52,10.09,105.0,130.0
WL01,2019-02-25 00:00:00,265.74,9.9,105.0,131.0
WL01,2019-02-24 00:00:00,262.52,10.0,109.0,130.0
WL01,2019-02-23 00:00:00,264.62,10.09,109.0,133.0
WL01,2019-02-22 00:00:00,267.37,10.5,108.0,130.0
WL01,2019-02-21 00:00:00,267.23,10.4,119.0,131.0
WL01,2019-02-20 00:00:00,265.49,10.19,108.0,131.0
WL01,2019-02-19 00:00:00,266.28,10.0,140.0,130.0
WL01,2019-02-18 00:00:00,259.99,10.4,109.0,130.0
WL01,2019-02-17 00:00:00,258.29,10.3,109.0,129.0
WL01,2019-02-16 00:00:00,266.0,10.4,111.0,130.0
WL01,2019-02-15 00:00:00,265.11,10.0,108.0,131.0
WL01,2019-02-14 00:00:00,267.01,10.09,108.0,130.0
WL01,2019-02-13 00:00:00,266.79,10.59,109.0,131.0
WL01,2019-02-12 00:00:00,266.4,10.3,107.0,132.0
WL01,2019-02-11 00:00:00,267.22,10.4,106.0,132.0
WL01,2019-02-10 00:00:00,265.07,10.3,109.0,132.0
WL01,2019-02-09 00:00:00,263.93,10.5,109.0,131.0
WL01,2019-02-08 00:00:00,266.05,10.59,111.0,132.0
WL01,2019-02-07 00:00:00,260.85,10.09,108.0,132.0
WL01,2019-02-06 00:00:00,262.0,9.59,125.0,131.0
WL01,2019-02-05 00:00:00,257.0,9.9,111.0,132.0
WL01,2019-02-04 00:00:00,263.0,10.4,108.0,132.0
WL01,2019-02-03 00:00:00,242.0,10.19,108.0,132.0
WL01,2019-02-02 00:00:00,265.0,10.5,129.0,132.0
WL01,2019-02-01 00:00:00,260.12,9.4,109.0,135.0
WL01,2019-01-31 00:00:00,266.92,10.0,149.0,132.0
WL01,2019-01-30 00:00:00,260.51,9.9,125.0,135.0
WL01,2019-01-29 00:00:00,267.75,10.09,112.0,131.0
WL01,2019-01-28 00:00:00,265.47,10.4,107.0,132.0
WL01,2019-01-27 00:00:00,262.69,9.69,115.0,134.0
WL01,2019-01-26 00:00:00,267.73,9.9,112.0,131.0
WL01,2019-01-25 00:00:00,267.74,10.19,111.0,131.0
WL01,2019-01-24 00:00:00,261.78,10.4,139.0,132.0
WL01,2019-01-23 00:00:00,265.59,10.3,110.0,130.0
WL01,2019-01-22 00:00:00,266.62,10.59,113.0,133.0
WL01,2019-01-21 00:00:00,268.56,10.19,116.0,131.0
WL01,2019-01-20 00:00:00,268.26,10.3,120.0,134.0
WL01,2019-01-19 00:00:00,269.65,10.4,126.0,131.0
WL01,2019-01-18 00:00:00,260.82,10.59,109.0,129.0
WL01,2019-01-17 00:00:00,257.89,10.8,108.0,130.0
WL01,2019-01-16 00:00:00,258.48,10.8,107.0,131.0
WL01,2019-01-15 00:00:00,256.92,10.8,108.0,132.0
WL01,2019-01-14 00:00:00,257.19,10.9,108.0,131.0
WL01,2019-01-13 00:00:00,256.71,10.8,109.0,130.0
WL01,2019-01-12 00:00:00,257.51,11.0,109.0,130.0
WL01,2019-01-11 00:00:00,257.63,10.9,107.0,131.0
WL01,2019-01-10 00:00:00,256.31,10.59,134.0,133.0
WL01,2019-01-09 00:00:00,256.9,10.69,110.0,133.0
WL01,2019-01-08 00:00:00,257.08,10.59,110.0,132.0
WL01,2019-01-07 00:00:00,256.64,10.8,110.0,132.0
WL01,2019-01-06 00:00:00,258.0,10.9,110.0,134.0
WL01,2019-01-05 00:00:00,258.73,11.0,139.0,136.0
WL01,2019-01-04 00:00:00,256.4,11.09,112.0,136.0
WL01,2019-01-03 00:00:00,254.44,10.5,113.0,134.0
WL01,2019-01-02 00:00:00,253.49,10.4,112.0,134.0
WL01,2019-01-01 00:00:00,251.81,10.09,114.0,137.0
WL01,2018-12-31 00:00:00,254.64,9.9,115.0,137.0
WL01,2018-12-30 00:00:00,254.33,10.69,113.0,135.0
WL01,2018-12-29 00:00:00,254.56,10.5,134.0,135.0
WL01,2018-12-28 00:00:00,257.12,8.3,112.0,134.0
WL01,2018-12-27 00:00:00,258.4,10.0,114.0,135.0
WL01,2018-12-26 00:00:00,256.33,10.0,109.0,135.0
WL01,2018-12-25 00:00:00,256.9,10.5,109.0,134.0
WL01,2018-12-24 00:00:00,257.32,10.59,112.0,133.0
WL01,2018-12-23 00:00:00,258.33,9.59,112.0,133.0
WL01,2018-12-22 00:00:00,286.0,10.5,116.0,139.0
WL01,2018-12-21 00:00:00,343.34,10.09,108.0,138.0
WL01,2018-12-20 00:00:00,343.23,10.69,110.0,137.0
WL01,2018-12-19 00:00:00,344.34,10.5,108.0,141.0
WL01,2018-12-18 00:00:00,343.48,10.0,109.0,139.0
WL01,2018-12-17 00:00:00,342.22,10.09,111.0,138.0
WL01,2018-12-16 00:00:00,346.41,10.9,110.0,139.0
WL01,2018-12-15 00:00:00,357.43,8.3,111.0,139.0
WL01,2018-12-14 00:00:00,370.5,9.0,117.0,140.0
WL01,2018-12-13 00:00:00,360.62,8.59,107.0,145.0
WL01,2018-12-12 00:00:00,339.01,9.69,109.0,137.0
WL01,2018-12-11 00:00:00,338.17,10.3,110.0,139.0
WL01,2018-12-10 00:00:00,340.27,9.69,109.0,137.0
WL01,2018-12-09 00:00:00,338.59,9.59,112.0,138.0
WL01,2018-12-08 00:00:00,338.66,9.4,110.0,137.0
WL01,2018-12-07 00:00:00,339.75,9.9,109.0,141.0
WL01,2018-12-06 00:00:00,338.17,9.59,130.0,139.0
WL01,2018-12-05 00:00:00,337.89,9.69,117.0,140.0
WL01,2018-12-04 00:00:00,339.32,9.8,111.0,136.0
WL01,2018-12-03 00:00:00,337.89,9.5,108.0,141.0
WL01,2018-12-02 00:00:00,337.58,9.5,110.0,137.0
WL01,2018-12-01 00:00:00,336.72,9.9,110.0,137.0
WL01,2018-11-30 00:00:00,338.51,9.69,105.0,138.0
WL01,2018-11-29 00:00:00,341.18,9.69,110.0,138.0
WL01,2018-11-28 00:00:00,336.65,8.5,111.0,138.0
WL01,2018-11-27 00:00:00,341.43,9.69,108.0,136.0
WL01,2018-11-26 00:00:00,340.9,9.8,109.0,136.0
WL01,2018-11-25 00:00:00,341.66,9.59,150.0,140.0
WL01,2018-11-24 00:00:00,342.09,9.59,110.0,135.0
WL01,2018-11-23 00:00:00,335.1,9.69,109.0,135.0
WL01,2018-11-22 00:00:00,337.41,9.59,110.0,137.0
WL01,2018-11-21 00:00:00,341.76,9.4,138.0,134.0
WL01,2018-11-20 00:00:00,341.9,9.4,110.0,135.0
WL01,2018-11-19 00:00:00,339.03,9.69,119.0,137.0
WL01,2018-11-18 00:00:00,343.36,9.3,113.0,137.0
WL01,2018-11-17 00:00:00,340.54,9.5,111.0,137.0
WL01,2018-11-16 00:00:00,344.26,9.19,111.0,135.0
WL01,2018-11-15 00:00:00,341.13,8.8,112.0,135.0
WL01,2018-11-14 00:00:00,326.15,9.19,111.0,132.0
WL01,2018-11-13 00:00:00,331.25,9.4,107.0,136.0
WL01,2018-11-12 00:00:00,339.99,9.0,109.0,134.0
WL01,2018-11-11 00:00:00,320.05,8.19,109.0,134.0
WL01,2018-11-10 00:00:00,280.62,10.5,109.0,131.0
WL01,2018-11-09 00:00:00,271.6,10.5,108.0,128.0
WL01,2018-11-08 00:00:00,271.08,10.8,106.0,127.0
WL01,2018-11-07 00:00:00,274.24,10.5,106.0,130.0
WL01,2018-11-06 00:00:00,278.04,11.0,112.0,130.0
WL01,2018-11-05 00:00:00,279.51,10.8,104.0,129.0
WL01,2018-11-04 00:00:00,279.95,10.9,111.0,129.0
WL01,2018-11-03 00:00:00,273.56,10.9,107.0,130.0
WL01,2018-11-02 00:00:00,282.66,11.3,108.0,130.0
WL01,2018-11-01 00:00:00,276.12,11.09,108.0,129.0
WL01,2018-10-31 00:00:00,283.07,11.0,106.0,129.0
WL01,2018-10-30 00:00:00,303.59,7.7,108.0,132.0
WL01,2018-10-29 00:00:00,235.57,4.2,107.0,128.0
WL01,2018-10-28 00:00:00,305.74,9.8,189.0,182.0
WL01,2018-10-27 00:00:00,306.78,10.09,103.0,135.0
WL01,2018-10-26 00:00:00,301.15,10.3,103.0,135.0
WL01,2018-10-25 00:00:00,300.45,10.19,108.0,132.0
WL01,2018-10-24 00:00:00,300.62,9.9,117.0,133.0
WL01,2018-10-23 00:00:00,307.41,10.09,105.0,133.0
WL01,2018-10-22 00:00:00,313.51,10.3,128.0,132.0
WL01,2018-10-21 00:00:00,325.05,10.59,109.0,131.0
WL01,2018-10-20 00:00:00,329.78,10.5,109.0,131.0
WL01,2018-10-19 00:00:00,316.63,7.59,110.0,132.0
WL01,2018-10-18 00:00:00,287.59,9.0,115.0,134.0
WL01,2018-10-17 00:00:00,306.96,10.4,109.0,131.0
WL01,2018-10-16 00:00:00,305.72,10.19,111.0,132.0
WL01,2018-10-15 00:00:00,324.0,10.0,109.0,133.0
WL01,2018-10-14 00:00:00,334.4,9.59,106.0,136.0
WL01,2018-10-13 00:00:00,319.67,10.09,115.0,134.0
WL01,2018-10-12 00:00:00,294.68,10.4,110.0,132.0
WL01,2018-10-11 00:00:00,293.38,10.4,140.0,134.0
WL01,2018-10-10 00:00:00,297.22,10.0,108.0,131.0
WL01,2018-10-09 00:00:00,290.96,10.09,112.0,132.0
WL01,2018-10-08 00:00:00,292.7,10.0,107.0,133.0
WL01,2018-10-07 00:00:00,292.16,9.8,109.0,131.0
WL01,2018-10-06 00:00:00,293.58,9.69,109.0,133.0
WL01,2018-10-05 00:00:00,293.08,9.8,106.0,132.0
WL01,2018-10-04 00:00:00,293.01,10.09,106.0,132.0
WL01,2018-10-03 00:00:00,293.77,10.3,109.0,131.0
WL01,2018-10-02 00:00:00,294.52,10.3,105.0,132.0
WL01,2018-10-01 00:00:00,293.87,10.0,104.0,131.0
WL01,2018-09-30 00:00:00,295.57,10.3,106.0,133.0
WL01,2018-09-29 00:00:00,295.0,10.19,110.0,132.0
WL01,2018-09-28 00:00:00,295.4,9.69,109.0,134.0
WL01,2018-09-27 00:00:00,293.92,10.3,112.0,135.0
WL01,2018-09-26 00:00:00,290.86,10.4,107.0,130.0
WL01,2018-09-25 00:00:00,291.16,10.9,137.0,136.0
WL01,2018-09-24 00:00:00,293.46,10.3,107.0,135.0
WL01,2018-09-23 00:00:00,294.88,10.4,110.0,132.0
WL01,2018-09-22 00:00:00,289.41,9.69,107.0,134.0
WL01,2018-09-21 00:00:00,294.06,10.4,106.0,132.0
WL01,2018-09-20 00:00:00,292.07,9.8,112.0,132.0
WL01,2018-09-19 00:00:00,293.49,10.4,108.0,131.0
WL01,2018-09-18 00:00:00,293.53,10.0,107.0,132.0
WL01,2018-09-17 00:00:00,294.02,10.59,106.0,131.0
WL01,2018-09-16 00:00:00,295.46,10.9,108.0,130.0
WL01,2018-09-15 00:00:00,293.9,10.3,104.0,132.0
WL01,2018-09-14 00:00:00,297.79,10.4,106.0,131.0
WL01,2018-09-13 00:00:00,307.52,10.4,107.0,138.0
WL01,2018-09-12 00:00:00,298.45,10.8,108.0,131.0
WL01,2018-09-11 00:00:00,299.34,10.4,106.0,134.0
WL01,2018-09-10 00:00:00,301.68,8.8,109.0,133.0
WL01,2018-09-09 00:00:00,294.82,8.0,118.0,137.0
WL01,2018-09-08 00:00:00,320.57,6.0,110.0,134.0
WL01,2018-09-07 00:00:00,405.77,4.09,104.0,128.0
WL01,2018-09-06 00:00:00,72.36,2.7,112.0,136.0
WL01,2018-09-05 00:00:00,283.91,10.5,167.0,160.0
WL01,2018-09-04 00:00:00,282.31,10.19,107.0,130.0
WL01,2018-09-03 00:00:00,282.35,10.09,108.0,133.0
WL01,2018-09-02 00:00:00,282.0,9.9,109.0,133.0
WL01,2018-09-01 00:00:00,281.82,10.0,108.0,132.0
WL01,2018-08-31 00:00:00,282.83,10.3,108.0,132.0
WL01,2018-08-30 00:00:00,283.78,10.5,106.0,132.0
WL01,2018-08-29 00:00:00,285.66,11.09,113.0,131.0
WL01,2018-08-28 00:00:00,285.06,10.69,106.0,134.0
WL01,2018-08-27 00:00:00,284.68,10.59,106.0,133.0
WL01,2018-08-26 00:00:00,293.15,9.8,110.0,131.0
WL01,2018-08-25 00:00:00,299.56,6.0,112.0,134.0
WL01,2018-08-24 00:00:00,313.56,7.79,179.0,172.0
WL01,2018-08-23 00:00:00,271.78,10.19,106.0,142.0
WL01,2018-08-22 00:00:00,275.18,9.59,110.0,132.0
WL01,2018-08-21 00:00:00,276.07,10.19,106.0,131.0
WL01,2018-08-20 00:00:00,277.36,9.9,104.0,134.0
WL01,2018-08-19 00:00:00,273.96,10.4,108.0,131.0
WL01,2018-08-18 00:00:00,277.87,9.3,104.0,130.0
WL01,2018-08-17 00:00:00,280.73,10.5,103.0,129.0
WL01,2018-08-16 00:00:00,269.96,10.0,106.0,129.0
WL01,2018-08-15 00:00:00,278.26,10.69,107.0,131.0
WL01,2018-08-14 00:00:00,272.64,10.3,108.0,130.0
WL01,2018-08-13 00:00:00,274.19,10.3,109.0,128.0
WL01,2018-08-12 00:00:00,274.53,10.59,107.0,129.0
WL01,2018-08-11 00:00:00,273.0,10.5,108.0,130.0
WL01,2018-08-10 00:00:00,274.34,10.69,109.0,128.0
WL01,2018-08-09 00:00:00,276.01,10.09,109.0,131.0
WL01,2018-08-08 00:00:00,271.8,10.5,109.0,132.0
WL01,2018-08-07 00:00:00,275.36,10.19,106.0,132.0
WL01,2018-08-06 00:00:00,275.09,10.19,108.0,131.0
WL01,2018-08-05 00:00:00,273.5,10.19,111.0,133.0
WL01,2018-08-04 00:00:00,277.45,10.09,106.0,134.0
WL01,2018-08-03 00:00:00,266.72,9.9,106.0,135.0
WL01,2018-08-02 00:00:00,267.61,10.5,137.0,133.0
WL01,2018-08-01 00:00:00,275.45,10.3,109.0,131.0
WL01,2018-07-31 00:00:00,273.62,10.59,113.0,130.0
WL01,2018-07-30 00:00:00,279.23,10.59,110.0,131.0
WL01,2018-07-29 00:00:00,276.69,10.59,108.0,130.0
WL01,2018-07-28 00:00:00,279.28,10.69,107.0,132.0
WL01,2018-07-27 00:00:00,271.98,10.69,102.0,132.0
WL01,2018-07-26 00:00:00,276.24,11.19,105.0,133.0
WL01,2018-07-25 00:00:00,279.22,10.3,133.0,136.0
WL01,2018-07-24 00:00:00,266.73,10.3,109.0,136.0
WL01,2018-07-23 00:00:00,267.56,10.59,128.0,135.0
WL01,2018-07-22 00:00:00,273.57,10.4,106.0,135.0
WL01,2018-07-21 00:00:00,274.82,11.0,113.0,135.0
WL01,2018-07-20 00:00:00,285.1,11.19,112.0,134.0
WL01,2018-07-19 00:00:00,270.35,10.8,105.0,137.0
WL01,2018-07-18 00:00:00,280.94,11.3,133.0,140.0
WL01,2018-07-17 00:00:00,268.32,10.0,111.0,141.0
WL01,2018-07-16 00:00:00,273.17,10.4,107.0,141.0
WL01,2018-07-15 00:00:00,273.9,11.0,113.0,141.0
WL01,2018-07-14 00:00:00,272.91,10.3,109.0,141.0
WL01,2018-07-13 00:00:00,270.81,10.69,105.0,139.0
WL01,2018-07-12 00:00:00,277.52,10.9,107.0,140.0
WL01,2018-07-11 00:00:00,275.32,11.19,123.0,142.0
WL01,2018-07-10 00:00:00,278.34,10.69,109.0,142.0
WL01,2018-07-09 00:00:00,278.65,9.3,107.0,144.0
WL01,2018-07-08 00:00:00,262.83,9.4,108.0,143.0
WL01,2018-07-07 00:00:00,281.73,10.5,109.0,145.0
WL01,2018-07-06 00:00:00,267.35,10.3,107.0,143.0
WL01,2018-07-05 00:00:00,277.01,9.69,107.0,140.0
WL01,2018-07-04 00:00:00,261.31,8.0,109.0,149.0
WL01,2018-07-03 00:00:00,272.91,9.3,113.0,148.0
WL01,2018-07-02 00:00:00,270.86,9.0,124.0,142.0
WL01,2018-07-01 00:00:00,271.83,9.8,121.0,146.0
WL01,2018-06-30 00:00:00,274.6,9.5,135.0,144.0
WL01,2018-06-29 00:00:00,266.58,8.0,110.0,142.0
WL01,2018-06-28 00:00:00,272.18,8.8,147.0,149.0
WL01,2018-06-27 00:00:00,266.0,10.0,115.0,142.0
WL01,2018-06-26 00:00:00,272.46,10.59,144.0,140.0
WL01,2018-06-25 00:00:00,274.21,10.0,110.0,140.0
WL01,2018-06-24 00:00:00,277.27,10.5,118.0,138.0
WL01,2018-06-23 00:00:00,272.36,10.8,145.0,142.0
WL01,2018-06-22 00:00:00,277.72,10.5,108.0,141.0
WL01,2018-06-21 00:00:00,267.73,10.5,130.0,141.0
WL01,2018-06-20 00:00:00,278.92,10.8,110.0,140.0
WL01,2018-06-19 00:00:00,271.19,10.0,117.0,144.0
WL01,2018-06-18 00:00:00,272.0,8.59,136.0,142.0
WL01,2018-06-17 00:00:00,273.47,9.9,137.0,143.0
WL01,2018-06-16 00:00:00,276.83,9.9,114.0,139.0
WL01,2018-06-15 00:00:00,274.14,9.4,109.0,140.0
WL01,2018-06-14 00:00:00,267.22,9.09,117.0,141.0
WL01,2018-06-13 00:00:00,279.0,10.35,109.0,144.0
WL01,2018-06-12 00:00:00,272.12,10.0,117.0,139.0
WL01,2018-06-11 00:00:00,272.27,9.69,110.0,140.0
WL01,2018-06-10 00:00:00,279.82,9.9,113.0,141.0
WL01,2018-06-09 00:00:00,279.0,10.19,116.0,141.0
WL01,2018-06-08 00:00:00,271.33,10.19,114.0,141.0
WL01,2018-06-07 00:00:00,281.88,10.09,116.0,144.0
WL01,2018-06-06 00:00:00,268.55,10.19,141.0,142.0
WL01,2018-06-05 00:00:00,272.81,10.9,143.0,143.0
WL01,2018-06-04 00:00:00,279.21,10.19,112.0,143.0
WL01,2018-06-03 00:00:00,278.12,9.09,113.0,145.0
WL01,2018-06-02 00:00:00,278.12,8.8,119.0,147.0
WL01,2018-06-01 00:00:00,270.95,8.3,127.0,145.0
WL01,2018-05-31 00:00:00,262.0,9.09,147.0,148.0
WL01,2018-05-30 00:00:00,265.9,8.69,113.0,143.0
WL01,2018-05-29 00:00:00,264.78,8.3,116.0,142.0
WL01,2018-05-28 00:00:00,263.49,8.59,135.0,167.0
WL01,2018-05-27 00:00:00,267.0,9.3,125.0,145.0
WL01,2018-05-26 00:00:00,277.54,8.8,136.0,145.0
WL01,2018-05-25 00:00:00,274.87,9.8,133.0,145.0
WL01,2018-05-24 00:00:00,279.67,9.09,123.0,145.0
WL01,2018-05-23 00:00:00,280.81,9.9,120.0,142.0
WL01,2018-05-22 00:00:00,280.61,9.69,139.0,142.0
WL01,2018-05-21 00:00:00,281.17,9.5,113.0,142.0
WL01,2018-05-20 00:00:00,278.07,9.69,121.0,139.0
WL01,2018-05-19 00:00:00,270.01,10.09,113.0,142.0
WL01,2018-05-18 00:00:00,269.32,10.19,110.0,141.0
WL01,2018-05-17 00:00:00,269.48,10.5,111.0,143.0
WL01,2018-05-16 00:00:00,277.8,10.19,109.0,143.0
WL01,2018-05-15 00:00:00,285.0,10.69,138.0,144.0
WL01,2018-05-14 00:00:00,276.57,7.79,109.0,146.0
WL01,2018-05-13 00:00:00,273.13,8.0,118.0,145.0
WL01,2018-05-12 00:00:00,267.0,8.59,111.0,145.0
WL01,2018-05-11 00:00:00,264.0,8.59,112.0,141.0
WL01,2018-05-10 00:00:00,277.62,10.0,112.0,143.0
WL01,2018-05-09 00:00:00,280.0,9.8,132.0,138.0
WL01,2018-05-08 00:00:00,273.0,10.9,138.0,141.0
WL01,2018-05-07 00:00:00,280.0,10.09,119.0,140.0
WL01,2018-05-06 00:00:00,282.0,10.5,108.0,139.0
WL01,2018-05-05 00:00:00,278.0,9.9,135.0,142.0
WL01,2018-05-04 00:00:00,273.0,10.19,112.0,140.0
WL01,2018-05-03 00:00:00,282.0,9.8,111.0,138.0
WL01,2018-05-02 00:00:00,272.0,9.19,114.0,140.0
WL01,2018-05-01 00:00:00,280.0,9.69,116.0,139.0
WL01,2018-04-30 00:00:00,283.0,10.0,111.0,139.0
WL01,2018-04-29 00:00:00,282.0,9.69,111.0,139.0
WL01,2018-04-28 00:00:00,272.0,10.3,110.0,138.0
WL01,2018-04-27 00:00:00,272.0,10.0,108.0,139.0
WL01,2018-04-26 00:00:00,272.0,10.5,125.0,142.0
WL01,2018-04-25 00:00:00,281.0,10.09,137.0,138.0
WL01,2018-04-24 00:00:00,283.0,10.3,109.0,140.0
WL01,2018-04-23 00:00:00,283.0,10.4,110.0,139.0
WL01,2018-04-22 00:00:00,273.0,10.4,123.0,142.0
WL01,2018-04-21 00:00:00,274.0,10.09,124.0,139.0
WL01,2018-04-20 00:00:00,278.0,10.09,145.0,140.0
WL01,2018-04-19 00:00:00,283.0,9.9,113.0,139.0
WL01,2018-04-18 00:00:00,276.0,10.4,150.0,141.0
WL01,2018-04-17 00:00:00,277.0,10.3,107.0,140.0
WL01,2018-04-16 00:00:00,286.0,10.5,109.0,138.0
WL01,2018-04-15 00:00:00,285.3,10.3,122.0,140.0
WL01,2018-04-14 00:00:00,280.0,10.59,128.0,141.0
WL01,2018-04-13 00:00:00,279.0,10.5,114.0,139.0
WL01,2018-04-12 00:00:00,287.0,10.19,123.0,139.0
WL01,2018-04-11 00:00:00,278.0,11.09,121.0,141.0
WL01,2018-04-10 00:00:00,278.0,10.69,114.0,139.0
WL01,2018-04-09 00:00:00,283.94,10.9,118.0,139.0
WL01,2018-04-08 00:00:00,286.0,10.8,121.0,141.0
WL01,2018-04-07 00:00:00,286.0,10.69,115.0,140.0
WL01,2018-04-06 00:00:00,277.0,11.5,107.0,141.0
WL01,2018-04-05 00:00:00,276.0,11.3,116.0,141.0
